央视频道,#genre#
11月26日21:45_亚冠二级二级小组赛_伊提洛尔_vs_利雅得胜利_赛场原声,https://mgev.188766.xyz/play?migutoken=7d9171f7cd8d904391fcb496c2515288&id=G%2FcGzzDlqPMZSGZ8kvqiPsIZD4FpnQM1Wo9n6%2Fn9EtrQoGTYNvOc%2B11dRi6jxCMHjCia5LPDBL5hx2IZjoiIB0i4vOQ3cCpWVrvI0dqsitO62TBFpJPZ2LsJnyVuDJEkRChOPeyX0AKxZxe6BB5kYXlnknNTAiJcdFWmNP1ZN692kBA1Vir%2FB96SUJXb00OExozpS5fMPHZvfcSDu7x99zelMYnU06p9sAryykFIqcRwFOvOjzXgElH%2BabYW6iwvmC%2FxPz5zFYIpRAmtuXDrJz8MW2H7G3r6fU42cHY1Pi6UuR%2BcEMzS9ohwmlSPMbH5G4PefYxx7juO2rjjcbv%2FaGKyOLEGto4P%2BDXJopOTLzUtuPRrQf8SHv4jr%2FW91mptKQFzOl0GgHPhyYZIDm8WEJCwCm84qTTsHs4jliFspP7gjbn1%2Fnq1gr94vs6IiVqcFjrtrHsNhyv%2BRGTZOhAgaA%3D%3D&name=NP9U9Z0%2B6E6%2Bz5ZmDOCI%2FxvXJU8FmYhMsPzfkrgsUiz1RoEP%2FeTgpvvYRiWGMC2LUTEoxgaZCwSU7V%2FQZsDhR%2Ftvl43M1kDENhNEb%2FgDrvL9OMflTPjOEKFVpU9yniigXO0nATFycnB97pNAUS%2Byhw%3D%3D
11月26日21:45_亚冠二级二级小组赛_安迪扬_vs_阿卡达格_周楚雄,https://mgev.188766.xyz/play?migutoken=bc3bd3aeeee7083212dad759e0277573&id=qwL8Q8N43b153Vuvb82zwJOGlmcbtnwgSZAu1ZQcODd%2FqwexlOplIgAlZhzrXSqcCI0%2BYXIwXnUne9SGZjlEGw%2BIXclBP0assHhNcNjMNYU7LvWiXdgQaRgWHrlBL1cy6OypZXf6qAXQuPGDiHetcGtM6GVUAp%2B58z0OGHtl2K4nREU7ErUoyfcesjI4%2BZooB6AAzYQ344xWCQBmxPEAfRKPx8plZfnBuVQ%2BNB1IrpcFUWVJdE%2BpTwaCABjF5IJBDususBvdoVovAiNDQNzW5183C2A4gIrpDcXikeU4QQ9at%2B9VK9Cq4cbzb6Pq0bYpYOyKAwWwKgGq9yYGTEuaIOCYLpaJZTO9f5hZ%2FDrKjDI%2BrfM7ikTHYbRdwe9ww2GCXjUvFHpp0wYBkjmPcf19zrG5azHZuePAUTO7oGnhaoA%3D&name=hag4CvvSZswGlyXlzeenZKsWywR9jd3sgXCUOcn62QxgCbMEMKeLaCdvt7IxSrIP4gtICLYMwEwzVQBoMvjyqXvFKYNoRJ0bezK9FTkzrQpyzwXfJiuHg47qPt3IxCEP
11月26日21:45_亚冠二级二级小组赛_安迪扬_vs_阿卡达格_赛场原声,https://mgev.188766.xyz/play?migutoken=6d7cfd0666413f68162809da9e12572b&id=bi5k4tMOrrJhx51EQi%2Ful8GHePeTXMyE1ZAIEZ3p4o5qZQwb4U%2BdNuM4VO5HPUl%2BpwUMor8qAzUwhNMMLhIf%2FerVWXittScuNA0OR7zAMshqJr0nBUr3D%2FNIVhsRy5UFSgOr%2F6Jm1fSSD%2FUY6iv3RCrgvvWL3quYQqjL%2B1HxJF0KtZp3sQLg1P68%2BCKRw4a5sS%2Bskxs49EeOHHS7gfxdTBptSk2jxeJHGwls%2FFBJ4Y%2FhuZmhAs8BXZ79JRVw9O97Dx4YmmGR%2ByOYPvjOZP6VmAHIQOF3EhH%2B2AENsN2W0nNbRhCWqDR%2BeMZ%2BM%2F2yyCk6f5GTdNyEgALGm%2BKtF6O449bZgeJUS7C9aV3Dh6rmRzl8oEllWKDAaZH%2Fzcz2hAxeK5PvgiIfOTqZbgJmy4zyu5Rxx34wyVs929aclYhMl2jfMbDMz6UvJtja1MO6ByDt&name=JTTy1kV2NIZG1tN97CQun09GJgoKxVNftv4%2BVzEto29axvOVw5IXVa5bv7z6vcP5igVI8gE3b9KPkkjD5y9tY94hlCkBDZX54TP9Gd4%2Fy9R4nqxwfUyPOvthAiUIfed%2F21z3ZnFu0PEzUOSn%2BR1PgA%3D%3D
11月27日00:00_亚冠二级二级小组赛_艾尔扎拉_vs_Goa_张天翼,https://mgev.188766.xyz/play?migutoken=fbd22d2a5bc7c0974a3249967ef7d850&id=OXdqmU41ibGMzrauokCB9FSaHSMRwX85l0YPNSkdmcYztX70wW1D2Tu7venhNtth0g2A2%2BVEeAl4T%2F8%2BZtzVwUpACZf4dFr1Q7ETABIREBl0X7gg0tgV45O1GXHhxkWjLMhY%2F2MK2J17Y8aoO0EaG4O%2BdQBiS7RKgjCEqgMOB%2Bak%2Bca2vTLJvLNV%2Fsa6kEIvNyfa4Qi4V9IwqDWIcUHVJDOTbSViOv8XrOl7nyvKzKUT4uBHleZiuuDyh4z6p92SIj%2BD28UBokFbUwYXsrlNnFuzeHILILClSm2BTWC23Zic5YZHboWZ8YWsZgGcrojxPG5SsZJ4OBRWCeAztWM7ozPZqwMSENMcLbVNNOlhUrNajSdweexaFzp63cEZ14aJRL8Riu1I1GHYRjHJjSZDfQ%3D%3D&name=AFTpRbVu4GMIKrIAq9BIfp97GGxFAWEiG7TrGZUcPHMXg6uzLy4VU1Dv5kt4dqx0JfulOuBWr1RTki4Aer1jp40kQjeTJj3epIhEDsDwwtikWgilUiLq%2FWz8YJ%2BM1c81
11月27日00:00_亚冠二级二级小组赛_艾尔扎拉_vs_Goa_赛场原声,https://mgev.188766.xyz/play?migutoken=b13e0276e310fd26855ac8f34ccc9fb5&id=m5XcWwUZESHvBieW3tKSwzyEE%2Bkurz3wfreyZeheIn7syi9Atl%2BkKUNZooQnsqxqzEOIxRcdQZK%2Fo2InIyColQOvcbPMhPiofBcdKUuZLxOe3dsvVNpsVWYBASx33vry8YcKELL916sd%2F2oPtsmI3gi%2B64VHIe%2FJcWJt14%2BUwk51ywmuszksH1fWiyoLpY5P%2Bg2U%2FL9jqH3K0pNnueZcebUD4MX3ig%2BwONlbfMgBwkC1P%2FyP9390iaewrX9Yr1c1wk6GdmZ%2BZLrx0OsckBZd7FA4bElfXnqV1dirDEQy5Wqnkq3KzmKgzbsFaMLQQAh%2FV7xVkUAYyT8P29hAbjbfKNb01UQpcz7XZQAQE17w%2FG9qGYwD1zmwAadQcExQnh86dQ%2FYQmnf51T6KtzbPBlmJg%3D%3D&name=ytBgfXZGRxU1xyyPVuOZaSvX7v0ZIU64b5a3%2BlJNj%2Bagm%2F4VVi4Yfa4HuuFnFitw5GY1taQiRmFSYlOEkIxMq707Bl3DsLkWtR6x%2F%2FOql2RaL57Scqj%2F%2B96qhJPH%2Fana
11月27日00:00_亚冠二级二级小组赛_德黑兰独立_vs_阿尔瓦斯尔_王子睿,https://mgev.188766.xyz/play?migutoken=f397c4017424f3f8b9cd1333b2e586e4&id=cTdwfvzMTZFy0f8H8ZYeDTZ%2Bp0PpjyNOehrmB7ALDMJOcs2Ytw2oGydkqatUJStwe4mbi8%2B%2BpFiXpsE%2Bm%2F8csDVoDTH5BB4WaEhh7dV7dAWtc3KHTXddqXS6FsYxHqSxYVaTSqClOv5X5vfi0DJKCZDWCiK2%2FhjFotqJj89gxQC7zb%2FjkxcJFZfsVXmeFcBCjzMreHTQX%2FtSyUldilCHegxJ7aam%2BJreMJQR5WXv7EBXJVdw5bcVRwib4V2%2FhWYhl6YXi82NNwIZAM%2BakTsZrTE6L5pJVz7YryMz%2BzRYZHzpHnItBmlgEAU9O%2B8lbH5zsicXP%2BS8erQHonBsZ1zMf3ikez9bodQujOz1CSVvy8gFSOyoXTeuAn42M%2Fp1nRkhlmZVIyimPds48oLVh7FA%2FS4cKEeWV3zhHSBhvErbh%2BLwBLyBCoanpsNxWAUCLs3%2B6mm2rMMdtTl63%2Bt3uvVWxg%3D%3D&name=2UoN1nViBanzEsfOet6K31WDe07i%2FZzTBaG7d1NrmcuxrWZwW7ZHqVYM7oXqbPfGtnvEZINWp4NfyuPrTA4FyFZplOajjreRtzQwOZm%2ByhnyjKJIAIsi%2BrcWqZ68uRfe6JV2BYpZBO5OmU%2BiTYTAsw%3D%3D
11月27日00:00_亚冠二级二级小组赛_德黑兰独立_vs_阿尔瓦斯尔_赛场原声,https://mgev.188766.xyz/play?migutoken=b9923cbb40e42eefff35f05c17e5b6d2&id=Q0K5Tt6ajczO%2BCkYLKJyUx0FU7v9yk4ZNGKnaEwSoXXgFFOqMfm64W8c0Ypf%2B9Z%2Fi0yuF6q%2FLFjznymbWaV2726e3XZwhGv%2Ft8r2QAsaQlWUegbZ1ZAtQr719CT674eqZO37hLEbdrIcu7uvJSUZOE5PwRYbB3CNLjgC27ozvMc3oMtC2beWAsYSPy0aJ02hIQFN9NfEipW3zAM5LRCa5qC1aTn1wdhPKNNCfP1AlvBGxy9%2FCbnfhwCeLuCWyEY%2B8Mt7Q8IXIQTTEs6U%2FT7x7NByEvoZ6%2FE9Aw%2BZktMlfYf%2BZlCdZqnAT9YvJTjv32dM3B%2FjoQNBuzERvgXaxGJ%2FHpmrbohykjT5XDhs2aW4OQnx58JSONAEZ6J%2F78HGW35uCZpCJHZenWx0dbAcO%2B5cqrUR8a8IRiQa%2FduJ5%2BjjJhT38Thw6aEsna7PaeGNO7jm8GfY8%2BvUzCE85jJ%2BcIZxnw%3D%3D&name=nKmA5V69OMs7a6OO0IZAUCE19oIRdYAeFeZzEtcq8J%2BZ1GQ77gx7EUqx8SvP0NTnsRro36hoW7neVNpg7PngoWRyI4mNVesPCNs%2FrLXv6Z5zM2PjH3Ds6qjwrdAp1zdeLNAEeMJq7UpLEb41JNh3BA%3D%3D
11月27日03:00_斯诺克英锦赛资格赛晋级轮：周跃龙迎战克拉克_冲正赛！周跃龙迎战克拉克,https://mgev.188766.xyz/play?migutoken=d900d2af265d1b11c3b199ef8a360ae2&id=d4OBRn7u45D2HSsZk%2Fy8s4ykLy%2Ff2XS9fTMV0EOC0m7zjEUaKiGCk%2FllnhYc2z%2BxaeXVqdfTy%2F69qgR68WoJ%2Bd55uXC13kjqgwk4A488LaWHCDmc%2BKhCUkvLBc0MUOpok1kxGjynHByHpigEp11JvN%2Bzu6EyQ%2BLCaRhWQgAs16Dzp0UtR0zWvWLo%2FLdiHU22%2FOQyR2Cwhf%2FTbgNO3MZHci8VQEEvBi1IGfCzS3%2FDXw6DFaXXmTz%2BNuseQwdoJd8ObBqf4mwpUKUD0%2BSZKcGb%2Bq1Upj%2B8lhhrOaSGtL98wJ7vPtqCtfHmO9BQBUXJbhkhbthIZOzIl1E6CT%2Fcx4e57JzE7PGqfQ4V%2Bvn2nQ3Q3%2FW%2Fv%2Fdwsf7fJjD0ZAc0UFgkM2RRatyZKFYiGwLUkDVUv%2BFuejGTviOQ8QGC3nxPNogOUb4FYNpwhGL7ik6gqt8q5hoPSOENGDf9fTVAtqD9wxyq31nq9M8pEo4t%2FW%2FAyjuqyXAVIuENA0lku2NI7x3p07X3WFefIgn5h1jT2x61vXt%2F1f1lwnr4LU%2BGU7liUjyHiYexAQn%2B4LpFe4mlQH0yvcnJLRxinBOj7uIVU14AVQ%3D%3D&name=YqpXHFH5FyU7OpYunee%2BWcRBbsgEDTbP2NL1G0IseMYGCYu0Iv1nu%2FQhKwtyOR%2BKw6N%2BnQYZfiWKxPBTXVd6%2B1p%2FsM4UvbNJ96b6a14VkpmpS7EFaMgRE%2Fh%2F2blmPGsJgqKv6L8P7A5DTJ99C%2F1LSV4b0QZxHJwZc%2BVR3UKzqHdfXp6aLBrEbqRPW5vjXs0l
11月27日06:00_NBA杯_活塞VS凯尔特人_王冠证,https://mgev.188766.xyz/play?migutoken=c4872427ff02a134b74468146a07c363&id=4JGPg5PYF9eGtBeBJlYhGu6QTh7OkdlkZKhDxEtK681VnGJPq5oQMM2sfbO%2Fbb9n82UD0p5NMBmsftXWeRpqE7ds71aW4%2Fr3E9klDvpy2Ykmp3PAg3%2BCqetwksrVkKLlK4Vpl9WxT6HDHgP3D5lOCKiGzAGjq%2FG%2BuFhRZ1yu7RY3%2BfRTPdBGa5NSUCD0mSnCov9xtMtQgUIDvwDKkSBCMyCthefp%2BRmaQO8S4skzN1akdwtE4%2Bv5NTsV7Dz6R7fDCvBt3z3tpuiWaNCMSU48GLGVfzpMWd%2Fu74pg%2BBfWow0FILUgl%2BLrmxUA%2FhTR4esH&name=sCkHhxIV2aZotUHJF0%2BdK%2Bbfp016UrKoN8DCGq4VzZMXw5uQmg2y%2BYtKkVezrhO63IeyzVHNmNry1LBOmdK1fLiqBBPUhID%2F8n6IVJsLXV4%3D
11月27日06:00_NBA杯_活塞VS凯尔特人_英文原声,https://mgev.188766.xyz/play?migutoken=64630faf834a4564fad141aadf558ef9&id=cqvvUepSgxO7%2FRByXKXusUR0W91pV2svMrkzDAG%2FhN2hGDWBtfsWTPFu%2B5UC2wR3G4B4kPT0zIVnosKn59LJ63eT3NQTIa8HtNoWzHjeqOE8D5sjjXoCMhvHhRqQbrku78xSkHv4imrvfJvSuUlO2VSf2IrUs%2BF5zcun4jhWK7xiuDYunT7UquHVJswsLgX3S0gzJqCR3nsIRrOXt7UMLCNPCvIojhANYmyEAaBXQ2lW51zyrXaxm7XbX6FzZXjEXXK1MZQ3OJZPVZXqrv%2FP2VyvU3XFn1YyDKJvYc9W1o65PaI7hDPuHYQs65nEqydXktU3iu5eiF0qa1CwN%2Fgtew%3D%3D&name=NPQmmc1lYUaDHNJwcnCicUZD9KOshu8h6tYNpR4RSF7os0qfCDU%2Bp7U459aOFO87LGnp1IU1gVqLUQ3rMRtENAfLn%2B8A%2Fena8oZFK%2B9Vyyk%3D
11月27日08:00_NBA杯_尼克斯VS黄蜂_贾磊,https://mgev.188766.xyz/play?migutoken=e3597058d80c3d0194de1164cb98b75a&id=c1P0retwInn5Ka%2FZTN%2BuNI2%2FRMtnMvQ3bE5elHFNmpFYhqFKPDpwiTwMws8TsAtigpqrnTltzm4qEncSB6dEJaxAeTpBkQGhBS1w77Uzkpnd5R7zuFQLpzgyK2MEs6HFM7ajrEallK7iCIDJqxuEugC2Epqfv3FMAZhmHxuJdRAJcQf0drD2JMV1GHvLsMID4s4YsQ9pzWU7MjnuOsJIX681P%2BJ7DwvUy5DBq2Llu%2F0HcWKyEbLhlUWtwqhfzcISQi9EJhX2OSqwOJpqVAZ7HWcvOBd5nATUmjMhWWLVUog%3D&name=V11pQy%2B3%2BHv0XbhuJq6kdWHPpeb%2BIfHebsd9f1YOhIMQdFfZXKav5X7lSVB5c467euHuWKlzvZAfQb1jtGRQ8Q%3D%3D
11月27日08:00_NBA杯_尼克斯VS黄蜂_英文原声,https://mgev.188766.xyz/play?migutoken=4e6e5c1e88651793b3f5ca2e441084f5&id=kF5xZEiUPxtqECp2mfY%2BWFyB8cPnA2MSoj7O7256xgq5qGCn7VeHFe7JqjtpJIp5%2FGijImgT%2BrLJo5%2FJNJtpO9pDqhiENCd%2FX5%2FRqcHss0aRDTtKmDXSpLrfFmP8YTEQ3G2z0usDWI5co1M14AaSwsGgN8iA0BXaqlMu4RVA9ld1kN7jl5fkVOYOPszh0yM4Y60xvZSQJ3e8%2Bkqnk968LVF1Gdr3U%2FkZbuZC7ytD3pm5sco4RREpEA2DldCgOMC6XnNZsgEpRi6zIncjYFpytUwyhPmkpX4cSn33Ir7Qbfs7OAxRZ1vfr5qRYH8haTP2&name=EXQ5StvJHD5splmcS9%2BqNxz8z1v2mftcBEWTg7oP6F5poWiBBnhociSeDQDxDD546IDQVDDp36YzbpgsCMSI%2BG8zJ7kGYfbkg9ihhYchBHU%3D
11月27日08:30_NBA杯_森林狼VS雷霆_罗森,https://mgev.188766.xyz/play?migutoken=ba5e09e2d1ed36ec0a8cd839b3a1858a&id=GMJa%2FAq9G9ctCX01jTC2cicZL1S40%2B2SIwstLeFdU%2Fhli%2BRMvJgo%2FWizIf56MnoH96zUoOaVN1VKeraXD2qMCNc%2FHZi1UKYhrSM6VIg8DxVM8%2Fpphwzowk32kmTvX7aitwLiQXuEyqrm0ZY%2B5PfUL7Y3ODVzejRyIGJf%2FKr9FM9uQ8GJ02EHWkOkExeG3uBwZb7xmF2p%2FK6ZaeTO8KaxPbTB7FaBOcx21pBJJ%2Fc5FaBaeiIcs23X22GxyUrSha3g53x9GSv%2FQtk2ZPIKlqqfkLImACLLjKAZOyCdmEGH5n8%3D&name=dB1bljkoE7ekrN1GE6AEUeO2qmzygnDjdVq8CZhyGkBGgjGIt83xYKfKqJ6TXVVQ1XYYz%2BEyjPZn6gnUKtZIvQ%3D%3D
11月27日08:30_NBA杯_森林狼VS雷霆_英文原声,https://mgev.188766.xyz/play?migutoken=cba8e4c7e79e37c8bb499d3195997c4c&id=6rb%2F3HmRn2mY8YpbZV3nmwuFSLHXyxKsqZeEl30S%2B7BGT3pVTYhCgYXgCgf1gECRGubreUaHSCETwYlHXC8q208qXLVyClMcEKxuLpUOvgJPVG%2Fkn8ctReBWULysxTjqVXK16JhsaJ1PpD7VbgEx5Co5HvHVWjHY3OguUBSOJyNYIsottrJu7xVqe1GtA862Kh3LrnrwRyvFd85qEI%2BhYJL0HEI3jkMLHz0jlHKBGcWcHQwIR%2BYcVQ%2BS%2BAFSHW8u3OxVO3TLeFS7IhEOy9RJPPgIoDqKkqdn22HM2P77LVJvvJRrbEhO7RVF6YDVvFCq&name=V6kCjlwzOYvnCSaXbyhZhM0J%2BWHy%2BRYD6Ymls1t3mVfF2%2BEVH%2FIKtvL1VKJX10zI4bAQ0m54%2B5BeRveGEMJ0dPgn%2BP46vbI2GKUeyRwBkmU%3D
11月27日08:30_NBA杯_雄鹿VS热火_盛哲,https://mgev.188766.xyz/play?migutoken=24f840f7b1d7121841f43cbeaae67018&id=GQHBedQS7cMEtqcKBMHURGiHsv37w664yPKusNnWErxSRZdOmDnETYLJyaW9EFz68kgUbGrPg09yIAYkicrShKGMQ4EDPy3x1jo%2ByV4Nbg2t6%2BsgKheQ%2BNbqHKW53XdFlLt9KldR6FleQ3a1I8%2FngBuNqI3YLXAbHVYkwZUBaLEnfVjjKtPhx71JBTIZQftv7cj4F4KwfM7LvNGhQ7qg0NRLg5iA%2BI7pPmTw1QaCLX6X0UW7EzJqJv9x3iLgeFX5AqFggx1irxpHv%2B0eKWNzocnSj%2BLJ1ht%2BBBw3OZsi%2BO0%3D&name=6Ik6tdpTkJCPr6UQdjITE1FUqnVM9ZSdlz36Q9xIirNMGMxiJIciLej7tlwEO82rQ7bhBFQL7GBS2IDNlZZwaw%3D%3D
11月27日08:30_NBA杯_雄鹿VS热火_英文原声,https://mgev.188766.xyz/play?migutoken=6aca6b762121b7aa44fb9ab6e4c5adfc&id=NGTQoy3jIcMkwQ80p72v%2BvZmfUgKhqlKjGOAmsENrLYyLxmETExOWRe6rSVSVRXtIvDofKiOOAYgaBz7JmZ1FRP3twVSYooMPhKKJp50YdRRTuXtcEGsjbg4ehQH2vJIueEZNtNbSqo3LO7po9gJmnp1DGMets4h42dvq8DNUTeWiFkNMBXyY8nOUXwvq%2BBMjYPUEafPahK5vQVYgze7ewrjhIUNv6iXdv45ovpIC%2B3RVgfx%2BTh1%2BdpEfGtGZJxVz1QZ9EPtUMFDRCuOZ8I5uQ3zgcVbfJI9fuQRg2I3vcmFi14baqruXsb01lmgOu47&name=ivH%2FU%2FiWz%2Bmv%2FMe90F135y%2F1u0Ceo8%2FkU28BrM2WbOB3rUr2ngJxm4Tnz%2Bik2GNZy2ABIFX9DnBILRdDk8qOcIuA3K1652jy7dHvRYCxzpY%3D
11月27日08:30_NBA杯_步行者VS猛龙_李天宇,https://mgev.188766.xyz/play?migutoken=9cfdb1f639e16f9788a05c056f99083b&id=L5Vswv4iAjJM6%2BR%2BWWtPMAMdYNcG%2FS%2BAIwIRk8aSEWE%2BPzLydV5KOx7wqWMDRzTwTuYWctY5S6%2FwKlg69ivVKdUvSBOFiC2EbvM8YwxxJb9V7DNq58zy36bxdhOInG9yXUA%2Bud%2FeRRA4nhyoKnhpRJLbdfp%2BgpKDDaS5d213oQAD3ZspLdoWAiJpInQUeqnBhh1sorRIT1a4feSa94Z7%2Fu1q9lXYfJ0E7FU6yzB0neqzIghRJGLlzlRjqmu%2F14rneQZgIhTHqEwIfqrOfd0wBJ%2B%2FZ0TOUTTzxyW15eI5R4jmRRLptIF85Bmv%2BdW5b3rt&name=LAyGKvpL5AIScxjy1%2FgNJHukEoEqItdyd70spvChdc1uJ0%2BIP%2Fu35rxTM6LfpK7aC0R%2FoEpmS%2FwAhj%2BZCJbbr542wjUcGw%2Bye2C7Kz7k1hM%3D
11月27日08:30_NBA杯_步行者VS猛龙_英文原声,https://mgev.188766.xyz/play?migutoken=ced9de0219f5aedc0876d533e2f7150f&id=ziF8TqtNpyEJo135iX%2BYjj6bdbR1CSrVe0FsdhwSBIMb4wQWvMdaOh0lKNu2pDsBbxGpj9bEUCse8R5vhOwwW6QJ0k3GqKVZUpUQb9yVM4xRQtRlsTbwyG6VPBZ3fSGitRbmnQVPaz0v8lScFsy2V43wSkIBylw2uiHCgDesl6cmLSO27emPy%2Fww5IQYh4yC3NapMYQRcwxlFb%2FB7P1nUDjt25J8fXNZL1dTCYT6fIgs%2BItgLsAHDNFV3nlYIvGrIiQd6Xz6aSyDl0lbypWH%2FwgQDJTgT0cTeArfgPWmxplClGek2b9XPCLDh6PUUOoG&name=MI5GhIGzy%2Fg5ShNop4KUPfBYkDnajVXLbtLlw7wBkxDlQYN%2BwNfMqakPPuim0xFqR3VDp3aVRo0DyXDPnsI5PJPN2GTz%2B0vzyn3Y5dIjDbM%3D
11月27日09:00_NBA杯_灰熊VS鹈鹕_王凯,https://mgev.188766.xyz/play?migutoken=db7bb930fb9197f1984d61849fd23593&id=kLdzR4wOOfdO8XTwW980ux53TkLOTDNaXDcgVnbg7HO2klWfnKew4xKPf9JCV%2BKHXX%2BY3%2B9LqtpSgjeHoQ8sVxUYbJsGWKvSty8HHsN3Z5NWEZv%2FQZSEtF2vWsbGAsYV72NYLl48lSomsqpzHotF6I228TQA6moH7TaQg5np1lMBsWLMPG6VTMP5eyH9gZhHxnC3gdGTPW7OvilwEWsQE4gRsRde3qKWYo01DNv2jbVwRQ0W61BjDuJVj4ZJlAOXrbTLYTcBqW0h3Mn%2FelSvcODPVqQj1k9HaeOs%2Bb3KT7c%3D&name=Zmv2bqTeO1i9UTekNvdZ7hq3aQAnmismaZv6U%2FKANGxfJnJz3RVPbB9kZTbmCSoreXwVXp0gIiHIs4T96iuNDg%3D%3D
11月27日09:00_NBA杯_灰熊VS鹈鹕_英文原声,https://mgev.188766.xyz/play?migutoken=d928740c10460160a87abf7f595f1365&id=kZmZcIOTXgR%2FBnQJchoK1YnKxV%2F9F3EAF4LVFQ541Thplx5zmHl44AAz8FsT6uJMMn12%2FAMJVqvIxhct6PSXF7NtUswFR5UmzoGVgGZESL3BRy11F2gxkpirWGPCmV066HoOUSAXjif9IBK6LRpfbaz072wpMfp25U3Ou4JmERePB2%2FkGT90KPls7JJalflKIwSLp92lEVmuYQChqoj5ee53jQYnKGp7L18aQplUCZU7tztP6Gy15aB4pGFiOIfUXHmHVmYH4clCZQxIADXccqVzmGB%2F6LplvHB%2BoblmiRKZH%2BkSxzXbRRkNIFUH83fw&name=ySMrSyCCd1srsugaw%2FjffGhB5k94SituMKIgEGoY7d4Xb8j7ORVUyYmDlZnBHERdReu5a9FTf%2FI1l3FemdTTrIy%2FcrFaOym1Ml0HcnbuX1A%3D
11月27日09:00_中国匹克球巡回赛“李宁杯”总决赛暨中国匹克球城市挑战赛总决赛团体赛Day1,https://mgev.188766.xyz/play?migutoken=af668c4354b01b441f568210ab1a285e&id=fxVv%2BeZHSO69NFydyDOvhO7AW%2FDTyg%2FUE3l%2BWyDtk7Ns%2BVBvl81WNJU4ujylUVJDma809D4R5kNU%2FDJhXbkYwtBBqVLuDzftl2xgqonmxzMAt%2FeEQK%2FE%2FC1gCBIFopL2VTdKJR9E0QT9gEYo5unKazh1ETWYfRh%2Bf2T5WVyACEPynj%2F4vVa5PRIpE6NBtoLxMAT55olRQpFfpYeAjSF9%2BrXDy%2FSXO8%2BNHpCxR%2BA2KIyb%2B2O%2FAEzpnAVEsRoLoxxRWyOtK7MfRVVqXTM1cH24J2RaEpeQZVefwdEUAhP%2Bw1Ka99Yd0Nw%2FJe8A85k91yWCATTvgX2VbCCF4gUYjb6ptv2oRQqMBV5CAHxXtqb0rovj%2BW0aIX9fe1vx%2F7%2BvsGDcHu%2FI7Zh819Fjr8vhmdkBN2yKk9mLf92gThOvIr94J5lW7U1lFUF%2FWEndoyrZahOUMERzQR%2BgYdiLE17G1no6Addx6xr9eZILxmrt6%2Ba1de8%2FCBCKMjdUQiBb1rtSp81T7inDa30h67ewmW7TAiePNrVADxobh2l7SkEDynccie3UZ2DbLvw5mSa%2Fd9lUZ1sWEmxqcJyjOi2zyhErFFyoVQ%3D%3D&name=LNqSey2CbBfickbwr4X8fFyGBz9K%2FL1Aw2iDqF6JCKR5tMP74qM43%2Fb9ke3U1kygX7L2DEnZ7k0nOhDannxLDicCDVOU9eLG6fXYKdMnrfm%2BfOzTItABVRTfilchSgB5lxQUyeKEUbzTdXGKpwzpROHLD0gGVw%2B7EpJb%2Bj9GiHNsJ9pg1oGQPrPcnRIL18FZ
11月27日09:10_国际雪联世界杯2025/2026赛季国际雪联大跳台世界杯_单板滑雪大跳台_男/女子预赛,https://mgev.188766.xyz/play?migutoken=f2ea92882980012d0dab1b9545186672&id=dqYdLBcgv33ey3MDvodg%2BDv1Vyj0kYadnmidoszd4IcN17iB6b5hlAUpnDiaoEXzIFv3LtNbZspuccZ7Tqc4WMqVbLrzFWebBjDHgKi2fupLzYkascjU%2BPJENBB3PU1KKADgamB1b7uYhQCoUPDBDQmmyHmSPLsTph5oJ16zKn0gcr71xKShPgyYo9dkt8X9xSZKrV7TqfGV3m2BcZ%2BF9bZsPevCXfp7XU9uxnpYF9w%2B69ZlNZwaM0UBzf2cz23fTMOJdYX0yb1Ni%2F1HHy%2Fm%2FGEHVkEgps3IqWbUESltOuMD%2BP2A83cL4YE6V5LsyjSAucPSnnb%2BZXmIZsgFQ6HoWpvLoiIsNBYtl86buhQyV75RUB2aZOixzldxQxenWWhsdTiUf9qxZVXYfjK5KC8LxTzYRWpi7vIaXK6%2BLY2%2Fn1BqoobKscEELYis%2BxJUyPPQ%2BB77tZIVhLc0KyZyPF3JJU4Wntl7W8qwCvJ5%2BcxN3JH97BGF9q9bQ%2BrYPZDMqupC8RL70xeE7DJNZI9GNqRDl%2BRtkUmr5aPSUcfAM4fYUFIfh%2Bo4fcaeWEs8UWsefx92wZuqwY12PqeSVh4PbU7z9A%3D%3D&name=eAF1V1GdMtYmlHIgeMniLR5GqjwjbI5vI3tVtVkQAhnr1EgcS7dJq3SWSXqopAOxQEahrboDZkDMUGt5oXF63ZjqXeCCgL1ZLVRWCXGd%2Bvr0xqBK9Oc7nGbYvajJk8RUyQqtjRJjPNUPrJfogpBOpSP%2FIROrKiXf3UDrx9CRMlmnyMMP9ChVl2B7p0nizF7g
